id,type_valeur,montant,code_banque_don,code_banque_dest,rib_donneur,rib_beneficiaire,rib_donneur_valide,rib_beneficiaire_valide,date_operation,echeance_depassee,meme_banque,situation_donneur,type_compte,a_ete_rejete,code_rejet
283,10,7238.095,26,05,26756779797378618792,05013426128332428208,1,1,20260327,0,0,0,1,0,00
284,20,6390.247,03,07,03409564839540448081,07047465565494879357,1,1,20260318,0,0,0,1,0,00
285,10,489.756,03,20,03528059337131092761,20774615773548716644,1,1,20260319,0,0,0,1,0,00
286,30,39050.211,08,01,08423755776559570423,01896275166474083181,1,1,20260403,0,0,0,1,0,00
287,20,2284.934,01,02,01088764286997547243,02028612146990980047,1,0,20260403,0,0,0,1,1,07
288,10,3446.017,08,10,08478176388706468187,10653331278591167744,1,1,20260424,0,0,0,1,0,00
289,30,1341.771,04,10,04095488509658636140,10902513777701382516,1,1,20260428,0,0,0,1,0,00
290,30,2385.42,05,03,05830671654319541983,03855589488048655679,1,1,20260413,0,0,0,1,0,00
291,10,304.429,26,01,26173887921402023663,01924440739410815039,1,1,20260213,0,0,0,1,0,00
292,10,808.484,10,11,10385550269222633277,11042813756613995291,1,1,20260220,0,0,0,1,0,00
293,30,8984.281,12,20,12790118259439179614,20875157604156626490,1,1,20260306,0,0,0,1,0,00
294,30,190.591,26,10,26447104527616086522,10608120948542471493,1,1,20260428,0,0,0,1,0,00
295,10,5099.08,26,26,26099696517005486149,26093620727610605939,1,1,20260407,0,1,0,1,0,00
296,20,1598.112,26,08,26412096117999491445,08152527841160919383,1,1,20260506,0,0,0,1,0,00
297,10,460.826,03,14,03275702907043647080,14229324927208859040,1,1,20260407,0,0,0,1,0,00
298,20,3778.333,12,10,12959398573209637282,10369412522549802269,1,0,20260223,0,0,0,1,1,07
299,20,5153.954,07,03,07731889223629775317,03907415254144876244,1,1,20260422,0,0,0,1,0,00
300,30,33237.412,08,14,08778702449197466440,14568833703535489844,1,1,20260213,0,0,0,1,0,00
301,30,26697.096,26,17,26502845523030477436,17702915063450893733,1,1,20260218,0,0,0,1,0,00
302,10,902.513,26,01,26834412505261570865,01741445153788729340,1,1,20260320,0,0,0,2,0,00
303,30,4989.153,08,07,08662790962854772161,07879149679779213027,1,1,20260313,0,0,0,1,0,00
304,10,1199.217,26,08,26650164446875685031,08516762922090504329,1,1,20260504,0,0,0,1,0,00
305,10,1340.404,14,11,14016556476108449326,11930416885054355582,1,1,20260324,0,0,0,1,0,00
306,10,2069.252,04,08,04181383775579840032,08543199430339308220,1,0,20260327,0,0,2,1,1,07
307,31,7137.485,17,08,17720620819279825670,08367063473374540681,1,1,20260312,0,0,0,1,0,00
308,10,591.532,02,07,02209456105241003906,07029105396549148835,1,1,20260218,0,0,1,3,0,00
309,30,6118.821,26,04,26304223661466599728,04531021114093941416,1,1,20260227,0,0,0,1,0,00
310,31,1114.258,26,01,26410937010610559171,01943092945284195736,1,1,20260310,0,0,0,1,0,00
311,10,1923.487,12,10,12286949783675168469,10847132396970746031,1,1,20260219,0,0,0,1,0,00
312,30,10547.211,26,25,26115842225037241104,25843692425927127776,1,1,20260402,0,0,0,1,0,00
313,10,402.538,08,17,08791079479946921574,17021893287509052290,1,1,20260410,0,0,0,1,0,00
314,10,1872.283,26,14,26071316038329912035,14602702214922733259,1,1,20260508,0,0,0,1,0,00
315,10,1874.934,26,01,26238971580579145476,01307363891474977886,1,1,20260427,0,0,0,1,0,00
316,20,326.097,02,04,02215482753849586434,04242312923529008872,1,1,20260306,0,0,0,1,0,00
317,32,1343.72,01,11,01625184726176430469,11428893813834700818,1,1,20260421,0,0,0,1,0,00
318,10,2696.95,17,02,17761423087318389298,02234318371794668295,0,1,20260216,0,0,0,2,1,07
319,10,8752.301,05,26,05442801760495430612,26086293940408628188,1,1,20260422,0,0,2,2,1,02
320,10,4255.296,26,12,26130765448085396809,12037476791825516871,1,1,20260325,0,0,0,2,0,00
321,10,144.865,26,10,26141936671139898353,10009249852985337607,1,1,20260303,0,0,0,1,0,00
322,31,10870.277,02,03,02015140708921083082,03161616698607737337,1,1,20260220,0,0,0,1,0,00
323,10,1678.481,08,07,08604739964832105928,07066754161419168415,1,1,20260320,0,0,0,1,0,00
324,30,5090.265,12,02,12423560252682095053,02977781847663142872,1,1,20260213,0,0,0,1,0,00
325,32,3087.803,10,04,10120575449976776166,04763865801092403725,1,1,20260313,0,0,0,1,0,00
326,10,2590.812,26,01,26893262383246437382,01290951204816417556,1,1,20260227,0,0,0,1,0,00
327,30,3330.354,26,03,26263201987550132063,03208763830900030168,1,1,20260317,0,0,0,1,0,00
328,40,7220.453,26,20,26579100268160154765,20476106577175861770,1,1,20260421,0,0,0,1,0,00
329,20,29783.372,12,04,12183431783341645395,04728745208823612515,1,1,20260410,0,0,0,1,0,00
330,31,1335.079,02,04,02755885241697571256,04039906576322388165,1,1,20260501,0,0,0,1,0,00
331,10,1322.788,17,02,17818227329438767432,02436605761654301695,1,1,20260213,0,0,0,1,0,00
332,10,2820.637,04,20,04946033447252170878,20795693258839481168,1,0,20260410,0,0,0,1,1,07
333,10,2375.908,01,12,01525600532489992471,12442489309405996077,1,1,20260225,0,0,0,1,0,00
334,30,3618.964,26,01,26599551426305567258,01286591812918040412,1,1,20260417,0,0,1,1,1,08
335,30,684.181,20,02,20945596990834197189,02851815365988930164,1,1,20260319,0,0,0,2,0,00
336,30,2052.162,04,10,04974788245597553602,10478726270059835440,1,1,20260304,0,0,0,1,0,00
337,10,1335.771,26,11,26396102958424446495,11231841473192887744,1,1,20260306,0,0,0,1,0,00
338,10,1393.692,14,01,14722651786303373333,01557196352652394866,1,1,20260313,0,0,0,1,0,00
339,10,1331.006,08,14,08376769369551776885,14632885162689915506,1,1,20260430,0,0,2,1,1,02
340,10,2435.511,17,20,17439770621178225973,20081523820266407992,1,0,20260227,0,0,0,1,1,07
341,32,3056.392,26,12,26446032588687486495,12720768908600478580,1,1,20260327,0,0,0,1,0,00
342,30,8565.578,26,10,26466224454571354091,10499186453038092450,1,1,20260304,0,0,0,1,0,00
343,30,4802.351,07,20,07942101372955883892,20703519517347753029,1,1,20260402,0,0,0,1,0,00
344,10,128.441,26,02,26867653242988553336,02258937918011562857,1,1,20260330,0,0,0,1,0,00
345,10,370.275,10,04,10264736905551744124,04896388583010789534,1,1,20260406,0,0,0,1,0,00
346,10,1026.242,26,03,26249643397999990463,03718186975856687076,1,1,20260407,0,0,0,1,0,00
347,10,14911.995,01,08,01871750051701759162,08706644768393120046,1,1,20260302,0,0,0,2,0,00
348,40,947.435,02,05,02489511897833190957,05189399717003684132,1,1,20260323,0,0,0,1,0,00
349,30,1686.042,26,11,26340097772568485942,11202930094244074491,1,1,20260424,0,0,0,1,0,00
350,40,7267.17,26,01,26736854425391288545,01810983495847049018,1,1,20260306,0,0,0,1,0,00
351,20,1225.751,05,17,05524252134982254539,17439247391312339842,1,1,20260430,0,0,2,1,1,02
352,20,2331.472,14,04,14515441865437170922,04241245366111184790,1,1,20260403,0,0,0,1,0,00
353,10,2958.566,05,04,05511812171910619496,04853222532123537231,1,1,20260211,0,0,0,1,0,00
354,20,7766.696,01,04,01856080912682789602,04180335348674467885,1,1,20260311,0,0,0,1,0,00
355,31,775.895,26,17,26082301269052233691,17195776145939486139,1,1,20260424,0,0,0,1,0,00
356,31,1936.254,26,14,26958838204991311215,14389319156956052038,1,1,20260424,0,0,2,1,1,02
357,20,7223.233,26,10,26296739884542783874,10617672426528092917,1,1,20260420,0,0,0,1,0,00
358,20,522.698,26,03,26778463961633024494,03130308056206295579,1,1,20260313,0,0,1,1,0,00
359,20,1230.293,17,14,17335701041993067403,14034706055411844655,1,1,20260402,0,0,0,1,0,00
360,10,3357.908,20,05,20290328627865347211,05994267068227374287,1,1,20260210,0,0,0,1,0,00
361,40,1540.913,05,04,05353903248784734293,04533244580950517258,1,1,20260410,0,0,0,1,0,00
362,32,1103.476,26,26,26838604601825684310,26299124130362975547,1,1,20260316,0,1,0,1,0,00
363,20,638.894,04,03,04351582834659777235,03367956899347053496,1,1,20260224,0,0,0,1,0,00
364,10,1744.762,14,26,14430457854311646039,26785417201996576988,1,1,20260506,0,0,0,1,1,03
365,30,396.139,26,20,26751451252482544536,20678084076640887456,1,1,20260410,0,0,0,1,0,00
366,10,12740.483,26,03,26077456966662261173,03819357996311352556,1,1,20260220,0,0,0,1,0,00
367,31,1757.651,12,05,12868171238907467470,05016797812034071012,1,1,20260306,0,0,0,1,0,00
368,20,1300.503,04,05,04678203001971199750,05918320284540903238,0,1,20260317,0,0,0,1,1,07
369,20,3430.407,01,08,01462040971599493056,08654231110915294001,1,1,20260417,0,0,0,1,0,00
370,10,10845.908,01,04,01095563692637867756,04530853494686839987,1,1,20260306,0,0,0,1,0,00
371,10,869.304,02,11,02522035167033438657,11237108051354524176,1,1,20260429,0,0,0,1,0,00
372,40,2469.476,26,10,26842668437331036849,10544890466959328967,1,1,20260211,0,0,0,1,0,00
373,10,2831.751,26,08,26351321393946814972,08233201540033559544,1,1,20260424,0,0,0,1,0,00
374,10,9840.708,08,07,08887409361101977730,07527009357125931639,1,1,20260305,0,0,0,1,0,00
375,20,590.04,26,12,26282067668368414307,12072488295539206475,1,1,20260320,0,0,0,1,0,00
376,30,1579.777,17,01,17413135299664213360,01091774570433190564,1,1,20260508,0,0,0,1,0,00
377,20,1015.431,10,14,10988948257651670806,14420796961031796712,1,1,20260213,0,0,0,1,0,00
378,31,7631.016,07,20,07904577796693818958,20339134109484989534,1,1,20260327,0,0,0,1,0,00
379,20,2667.693,26,03,26040811983485988623,03702984479386623615,1,1,20260427,0,0,0,1,0,00
380,31,3301.569,02,17,02610317601132018078,17377611443992393156,1,1,20260226,0,0,0,1,0,00
381,40,919.598,03,14,03275313872005230791,14849451660334006839,1,1,20260216,0,0,0,2,0,00
382,10,2819.658,26,26,26051768201049127993,26766434956803847049,1,1,20260417,0,1,0,1,0,00
383,30,6758.639,26,25,26928919300767352753,25372566376178433337,0,1,20260227,0,0,0,1,1,07
384,20,3250.7,11,08,11679691919696640187,08397877905872325870,1,1,20260325,0,0,0,1,0,00
385,40,2669.744,05,26,05089081077376149353,26656204978600010364,1,1,20260401,0,0,0,1,0,00
386,10,3216.11,04,20,04900059147286804252,20452369794962223553,1,1,20260501,0,0,0,1,0,00
387,10,2217.131,02,25,02229615648390776701,25274280776439999529,1,1,20260313,0,0,0,1,0,00
388,10,4197.262,03,20,03616451241235493159,20460446034770490054,1,1,20260401,0,0,0,1,0,00
389,20,504.033,26,11,26887737546524863641,11645156757615853672,1,1,20260303,0,0,0,1,0,00
390,20,2858.526,26,12,26574918086915714582,12771152107045261602,1,1,20260303,0,0,0,2,0,00
391,20,14247.238,08,14,08786269386039559516,14453212822012175692,1,1,20260508,0,0,0,1,0,00
392,10,1181.174,12,26,12600178759060617128,26483204494855249656,1,1,20260501,0,0,0,2,0,00
393,30,2232.158,26,05,26654712130249035391,05039658197793554002,1,1,20260420,0,0,0,1,0,00
394,40,1506.672,08,03,08580891705901284928,03394194402489070853,1,1,20260217,0,0,0,1,0,00
395,10,893.768,11,05,11370062354385515657,05568789296607345271,1,1,20260325,0,0,0,1,0,00
396,20,3828.795,11,03,11185950503744977080,03749447066812306928,1,1,20260408,0,0,0,2,0,00
397,84,491.413,26,11,26966107207070888264,11345350173963883743,0,1,20260313,0,0,0,1,1,07
398,10,1756.359,02,01,02670055366804926393,01093009110755998478,0,1,20260305,0,0,0,1,1,07
399,40,10346.482,01,07,01500563958520994966,07490279012274751359,1,1,20260213,0,0,0,1,0,00
400,10,819.427,11,05,11357426946187415748,05855732614603150678,1,1,20260504,0,0,0,1,0,00
401,20,10438.235,26,10,26114704881602589178,10711312598798338765,1,1,20260303,0,0,0,2,0,00
402,10,1813.4,03,01,03452089325046198555,01962770003370920806,1,1,20260420,0,0,0,2,0,00
403,30,11715.79,02,20,02577113229426432330,20844102100184875062,0,1,20260324,0,0,0,1,1,07
404,10,3546.715,25,08,25757983771541936083,08415890467131355138,1,1,20260212,0,0,0,1,0,00
405,10,2370.366,03,25,03419565950263368157,25553253085716511385,1,1,20260506,0,0,0,1,0,00
406,10,1110.09,01,25,01824311576318384614,25204415652972484652,1,1,20260313,0,0,0,1,0,00
407,40,2674.518,26,02,26914646834893447387,02596645559448736769,1,1,20260220,0,0,0,1,0,00
408,10,5398.156,17,26,17381215640223954036,26655580772872942451,1,1,20260318,0,0,0,1,0,00
409,10,10064.268,10,04,10509919186567072261,04486333987200035365,1,1,20260410,0,0,0,1,0,00
410,10,6328.055,03,25,03449346785983723991,25548585048452793329,1,1,20260501,0,0,2,1,1,02
411,10,4985.694,03,12,03608047117986740352,12863122893122675389,1,1,20260330,0,0,2,1,1,02
412,10,3731.396,26,20,26441431257744926565,20239035525958813835,1,1,20260319,0,0,0,1,0,00
413,10,233.797,02,10,02515756995020988452,10516882429109177228,1,1,20260423,0,0,0,1,0,00
414,20,1636.377,26,11,26923765090097765337,11897803264430439762,1,1,20260306,0,0,1,1,0,00
415,10,411.96,10,04,10135016025551159450,04670664795436344080,1,1,20260212,0,0,2,1,1,02
416,30,16736.046,01,25,01629546025063298036,25529497567555471637,1,1,20260407,0,0,0,1,0,00
417,10,1742.133,01,05,01812895135396253218,05156212902832704027,1,1,20260417,0,0,0,1,0,00
418,10,2089.431,12,17,12575556061574927755,17628744268800940312,1,1,20260504,0,0,0,1,0,00
419,20,1840.14,20,02,20287172009165131024,02380239446978648748,1,1,20260227,0,0,0,1,1,03
420,30,186.257,26,10,26201922555441632765,10852370861574597547,1,1,20260224,0,0,0,1,0,00
421,10,521.924,26,11,26635355406970963526,11361474131662600810,1,1,20260407,0,0,0,2,0,00
422,32,3902.309,26,17,26113123657856318816,17079329520301279371,1,1,20260306,0,0,0,1,0,00
423,40,1513.428,14,11,14143423488265349116,11722519160694056083,0,1,20260305,0,0,0,1,1,07
424,10,3315.334,05,03,05948877408159497250,03950592634859378983,1,1,20260309,0,0,0,1,0,00
425,10,4904.219,26,07,26509119273692921535,07902063271877231107,1,1,20260212,0,0,0,1,0,00
426,30,2091.241,26,01,26813009270938397662,01611669218063117645,1,1,20260309,0,0,0,1,0,00
427,32,1100.691,26,12,26384760563198607297,12836405951957533856,1,1,20260304,0,0,0,1,0,00
428,10,1953.904,26,08,26287191627875422650,08077455807945502508,1,1,20260306,0,0,0,1,0,00
429,40,850.652,11,14,11707406035069623532,14670639888951138223,1,1,20260416,0,0,1,1,0,00
430,32,1421.858,26,17,26225372916354191808,17987917700310820153,1,1,20260501,0,0,0,1,0,00
431,30,625.509,26,07,26367155651738722784,07226835222917879233,1,1,20260501,0,0,0,1,0,00
432,10,2621.948,20,04,20346343772051127219,04384699870667949850,1,1,20260403,0,0,0,1,0,00
433,20,2860.628,26,01,26124443097218681870,01554889939252821740,1,1,20260306,0,0,0,1,0,00
434,40,6827.964,03,08,03861895418578879797,08195210311430834630,1,0,20260306,0,0,0,2,1,03
435,30,89.684,07,14,07506769318107980689,14706540119950394158,1,0,20260223,0,0,0,1,1,07
436,10,914.519,10,01,10295893360981065224,01609493400454184480,1,1,20260501,0,0,0,1,0,00
437,30,594.778,26,26,26527895787445071547,26414821948577641945,1,1,20260501,0,1,0,1,0,00
438,30,5700.065,26,08,26582673077224247049,08914138186970483187,1,1,20260409,0,0,0,1,0,00
439,10,2382.52,26,10,26979864184683805197,10533217687311156590,1,1,20260309,0,0,0,1,0,00
440,10,6406.535,26,20,26531893295986329377,20403283894640145627,1,1,20260211,0,0,0,1,0,00
441,10,4583.831,12,02,12056401058642793875,02853549660167359252,1,1,20260508,0,0,0,1,0,00
442,20,2668.127,05,08,05408131110318865292,08318608355239250723,1,1,20260401,0,0,1,1,0,00
443,10,11047.649,26,03,26946403704356809338,03214966797777582523,1,1,20260424,0,0,0,1,0,00
444,10,544.395,26,10,26133531121074908766,10868796605399919629,1,1,20260424,0,0,0,1,0,00
445,10,1325.417,26,05,26627910126141697797,05925798009150443488,1,1,20260313,0,0,0,1,0,00
446,30,995.791,11,07,11616380573119045327,07100448782209537184,1,1,20260220,0,0,0,3,0,00
447,20,2229.253,26,01,26880125019102960631,01821810879547746058,1,1,20260428,0,0,0,1,0,00
448,30,3510.363,26,17,26435012259751160082,17983840409838161385,1,1,20260223,0,0,0,1,0,00
449,30,1744.521,26,02,26678972128593921369,02009347125630680062,1,1,20260220,0,0,0,1,0,00
450,10,3393.108,02,14,02657162649742864643,14331984680307213262,1,1,20260508,0,0,0,1,0,00
451,10,972.783,07,10,07717570554309752229,10556567495058939054,1,1,20260313,0,0,0,1,0,00
452,20,4181.333,26,04,26428147972182712024,04190563028453044433,1,1,20260213,0,0,0,1,0,00
453,10,7997.201,03,14,03284596861586127882,14100814104167163080,1,1,20260319,0,0,0,1,0,00
454,30,701.525,26,14,26469848976038973082,14458325441251318229,1,1,20260227,0,0,0,1,0,00
455,10,1392.476,26,01,26083670245234234184,01602897592167905635,1,1,20260410,0,0,1,1,0,00
456,20,656.675,14,03,14791679154422599630,03430020924829980556,1,1,20260508,0,0,0,1,0,00
457,20,474.304,26,25,26516530647847006506,25750480716591236702,0,1,20260416,0,0,0,1,1,07
458,31,1974.091,07,14,07959147103382321310,14030707729953004754,1,1,20260318,0,0,0,1,0,00
459,20,6711.32,07,10,07258392356412924445,10420755052595102428,1,1,20260306,0,0,0,1,0,00
460,10,5793.867,02,04,02406050071955573205,04134315948524978793,1,1,20260219,0,0,0,1,0,00
461,20,2390.541,26,10,26575374120101208980,10293747636528984739,1,1,20260424,0,0,0,1,0,00
462,10,1199.679,26,04,26676276330609932275,04204030705691328614,1,1,20260410,0,0,0,1,0,00
463,40,1284.049,01,11,01061062682219085536,11283484158293975645,1,1,20260217,0,0,0,1,0,00
464,30,5704.561,26,07,26062698929872735962,07322786769302662067,1,1,20260227,0,0,0,1,0,00
465,10,3893.089,14,07,14760980332608711768,07763068265669029047,1,1,20260427,0,0,0,1,0,00
466,10,3448.165,14,12,14495775960848176313,12612399734136207703,0,1,20260313,0,0,0,1,1,07
467,10,7813.409,03,14,03929357936270379368,14434133165277024184,1,1,20260305,0,0,1,1,0,00
468,10,4877.72,26,12,26822822464746591204,12443348502676497801,0,1,20260323,0,0,0,2,1,07
469,32,327.024,26,25,26109277363000159468,25210786836442894575,0,1,20260227,0,0,0,1,1,07
470,20,561.525,25,11,25061257715662812123,11491831239542977676,1,1,20260326,0,0,0,1,0,00
471,10,1596.837,03,01,03916157186144645835,01595279592111440170,1,1,20260213,0,0,0,1,0,00
472,10,390.371,01,08,01552457128448923621,08018740284706672094,1,1,20260313,0,0,0,1,0,00
473,20,5982.405,26,14,26165584532543460066,14331018484651243515,1,1,20260401,0,0,0,1,0,00
474,10,1205.276,25,01,25886657874799871120,01396268785035570101,1,1,20260224,0,0,0,1,0,00
475,10,103.615,04,25,04114837962731407723,25099038806566779151,1,1,20260427,0,0,0,1,0,00
476,30,482.224,04,14,04060210788740856710,14653456610749125990,1,1,20260220,0,0,0,2,0,00
477,40,7273.224,26,08,26293379802365990384,08774211930919133088,1,1,20260227,0,0,0,1,0,00
478,30,2969.586,17,12,17171537162262473608,12263179985400830913,1,1,20260226,0,0,0,1,0,00
479,30,1972.65,26,14,26971176491847389658,14930214148186647645,1,1,20260326,0,0,0,1,0,00
480,10,835.411,02,20,02373627728707359866,20869608535426213691,1,1,20260507,0,0,0,1,0,00
481,10,8055.795,26,25,26024721059048836656,25964486696845201776,1,1,20260508,0,0,1,2,0,00
482,20,4948.704,07,05,07162767123845033925,05312795784001146644,1,1,20260212,0,0,0,1,0,00
483,10,4560.55,26,25,26052641054282148719,25534254046802754955,1,1,20260508,0,0,0,1,0,00
484,30,1858.234,01,02,01021986072339707857,02153433879962387041,1,1,20260317,0,0,0,1,0,00
485,31,415.448,03,17,03001671103543396626,17919130403875746729,0,1,20260312,0,0,0,1,1,07
486,10,2125.499,26,20,26954152153442326071,20112530044963836433,1,1,20260220,0,0,0,1,0,00
487,10,658.391,26,10,26783278445624094374,10705607919458654582,1,1,20260320,0,0,0,1,0,00
488,84,1140.832,10,01,10225802700545299534,01482753362258040025,1,1,20260225,0,0,0,1,0,00
489,20,6767.317,26,07,26568011153709394886,07581239605707608286,1,1,20260225,0,0,0,1,0,00
490,10,1614.839,01,01,01404656324223713229,01199109052674417948,1,1,20260211,0,1,0,1,0,00
491,30,1214.637,26,11,26745488773313352101,11367717625594746575,1,1,20260403,0,0,0,2,0,00
492,10,1991.085,01,11,01156630555102155495,11970948495390319245,1,1,20260210,0,0,0,1,0,00
493,10,5701.178,26,08,26224911087704519453,08582890928000645789,1,1,20260227,0,0,0,1,0,00
494,30,1798.255,08,20,08281528337669694694,20804782698016160288,1,1,20260223,0,0,0,2,0,00
495,40,5774.509,02,25,02960531638864228820,25588309479399388683,1,1,20260212,0,0,0,1,0,00
496,10,956.066,26,04,26043643273792985482,04053215064389032515,1,1,20260410,0,0,0,1,0,00
497,20,3888.664,07,20,07980349885259325507,20098875013689491093,1,1,20260501,0,0,0,1,0,00
498,10,2333.843,26,01,26438302933348388037,01453834319110290379,1,1,20260227,0,0,0,1,0,00
499,30,9553.858,01,14,01391588118040685121,14742828767952639452,1,1,20260217,0,0,0,1,0,00
500,30,3001.911,10,03,10664550669867380769,03259015428721748040,1,0,20260403,0,0,0,1,1,07
501,10,2341.375,26,04,26817574400747913945,04096825620196609627,1,0,20260220,0,0,0,2,1,07
